model,num_uavs,seed,pdr,latency_ms,hops,topology_changes_per_s,mean_link_reliability,mean_sinr_db,energy_mj_per_packet,throughput_pkt_s
binary,20,1020,0.7833333333333333,19.813963755825245,2.3333333333333335,8.8,1.0,99.0,0.0,4.7
binary,20,1021,0.8166666666666667,20.9833903775652,2.5510204081632653,8.833333333333334,1.0,99.0,0.0,4.9
binary,20,1022,0.75,21.717967015655468,2.6814814814814816,7.1,1.0,99.0,0.0,4.5
binary,20,1023,0.8055555555555556,21.494337680284335,2.668965517241379,9.866666666666667,1.0,99.0,0.0,4.833333333333333
binary,20,1024,0.7833333333333333,20.884154741342176,2.5319148936170213,8.7,1.0,99.0,0.0,4.7
binary,20,1025,0.8222222222222222,21.041871914063822,2.554054054054054,8.833333333333334,1.0,99.0,0.0,4.933333333333334
binary,20,1026,0.9555555555555556,22.204482839349883,2.8197674418604652,6.966666666666667,1.0,99.0,0.0,5.733333333333333
binary,20,1027,0.9555555555555556,20.949566491672265,2.546511627906977,10.166666666666666,1.0,99.0,0.0,5.733333333333333
binary,20,1028,0.9666666666666667,22.995190867477298,2.9942528735632186,6.033333333333333,1.0,99.0,0.0,5.8
binary,20,1029,0.9888888888888889,21.136512154649235,2.5786516853932584,7.966666666666667,1.0,99.0,0.0,5.933333333333334
wireless,20,1000,0.9,11.899565918791454,1.7469135802469136,85.23333333333333,0.9435196218449535,25.32718941773639,0.29480075061728395,5.4
wireless,20,1001,0.9388888888888889,11.78564758799484,1.680473372781065,82.66666666666667,0.9476371146585586,26.08544600318257,0.2835886201183432,5.633333333333334
wireless,20,1002,0.9222222222222223,11.934373431303458,1.6867469879518073,83.5,0.9448620891862827,25.367876692601246,0.28464732530120485,5.533333333333333
wireless,20,1003,0.9,12.01261509907709,1.6851851851851851,84.1,0.951309939832383,27.457793999473854,0.28438376296296297,5.4
wireless,20,1004,0.9,11.732074439592859,1.6296296296296295,83.73333333333333,0.9395674124252017,24.936636864685042,0.2750084740740741,5.4
wireless,20,1005,0.9277777777777778,12.124750586241406,1.748502994011976,83.6,0.9475026077629878,25.447788856263447,0.29506897245508984,5.566666666666666
wireless,20,1006,0.8888888888888888,12.212692865079585,1.7625,81.2,0.9426270408411801,25.098431400093244,0.29743104,5.333333333333333
wireless,20,1007,0.9444444444444444,11.668319809249681,1.6352941176470588,86.16666666666667,0.944422830451889,25.839091008027243,0.27596438588235295,5.666666666666667
wireless,20,1008,0.9166666666666666,11.618952333150483,1.6363636363636365,82.56666666666666,0.9498802313708944,26.61333626822258,0.27614487272727267,5.5
wireless,20,1009,0.8833333333333333,11.496819985235645,1.6352201257861636,86.7,0.9426598007662866,26.098243181936578,0.2759518993710692,5.3
wireless,20,1010,0.9277777777777778,11.658332651874579,1.652694610778443,85.4,0.9422559893299286,24.573541937151575,0.2789008095808383,5.566666666666666
wireless,20,1011,0.9166666666666666,11.891529265144944,1.7212121212121212,81.03333333333333,0.9497887611621965,27.273373723445783,0.29046349575757574,5.5
wireless,20,1012,0.9333333333333333,11.913590401995567,1.6547619047619047,86.26666666666667,0.944169480991329,26.362483699013637,0.2792496761904762,5.6
wireless,20,1013,0.9166666666666666,11.470912457410064,1.606060606060606,84.5,0.9456761092528538,26.505469867160294,0.27103107878787874,5.5
wireless,20,1014,0.9055555555555556,11.782629913954102,1.6932515337423313,84.9,0.946631082752316,25.049679135698938,0.2857450012269938,5.433333333333334
wireless,20,1015,0.9222222222222223,11.149868758792579,1.572289156626506,82.8,0.94563556600153,27.508168553690144,0.26533197108433737,5.533333333333333
wireless,20,1016,0.9277777777777778,11.511659408899764,1.652694610778443,84.53333333333333,0.948493896907477,27.363399597119393,0.2789008095808383,5.566666666666666
wireless,20,1017,0.95,11.622828456472188,1.6257309941520468,82.63333333333334,0.9441089377883956,26.45675435915179,0.2743505590643275,5.7
wireless,20,1018,0.9222222222222223,11.561778437383554,1.6325301204819278,83.3,0.9439411310887985,25.26001706001351,0.27549794698795177,5.533333333333333
wireless,20,1019,0.9166666666666666,11.698252488311095,1.6484848484848484,84.63333333333334,0.9412420843087316,24.520791374950353,0.2781903903030303,5.5
wireless,20,1020,0.9222222222222223,11.46770046346793,1.6506024096385543,81.93333333333334,0.9436902235084252,25.772327134983566,0.27854773975903613,5.533333333333333
wireless,20,1021,0.9444444444444444,11.686566426736459,1.6764705882352942,84.83333333333333,0.946881185191478,26.513289994488197,0.2829131294117647,5.666666666666667
wireless,20,1022,0.8833333333333333,12.006965400651362,1.7044025157232705,81.46666666666667,0.9437314202358665,24.592322245842134,0.28762678742138365,5.3
wireless,20,1023,0.8944444444444445,12.257760638195172,1.763975155279503,84.9,0.9461506176407305,24.690124853927667,0.2976799801242236,5.366666666666666
wireless,20,1024,0.8777777777777778,11.737557760412153,1.6772151898734178,83.1,0.9455022836867347,25.873523505900494,0.28303878481012656,5.266666666666667
wireless,20,1025,0.9444444444444444,12.190975394090415,1.7411764705882353,83.2,0.9473276404230474,26.654143220977048,0.2938325835294118,5.666666666666667
wireless,20,1026,0.8888888888888888,11.313560862192453,1.61875,84.7,0.9484973917522213,25.35688262147651,0.27317248,5.333333333333333
wireless,20,1027,0.9333333333333333,11.690626917255694,1.6547619047619047,84.8,0.9477284956729131,26.05097127306974,0.2792496761904762,5.6
wireless,20,1028,0.9055555555555556,11.598079689499322,1.6932515337423313,85.06666666666666,0.9454094201762293,25.126615019131574,0.2857450012269938,5.433333333333334
wireless,20,1029,0.8777777777777778,12.034733255419665,1.7088607594936709,85.56666666666666,0.9463563926429586,25.97011454898566,0.28837913924050634,5.266666666666667
binary,30,1000,1.0,20.83908130927155,2.5055555555555555,21.533333333333335,1.0,99.0,0.0,6.0
binary,30,1001,0.9722222222222222,21.93878830414748,2.7542857142857144,17.633333333333333,1.0,99.0,0.0,5.833333333333333
binary,30,1002,0.9944444444444445,20.724490834419928,2.452513966480447,20.666666666666668,1.0,99.0,0.0,5.966666666666667
binary,30,1003,1.0,20.250923368043413,2.361111111111111,20.3,1.0,99.0,0.0,6.0
